Red ROI - X,,,Blue ROI - X,,,Blue ROI - Y,,,Green ROI - X,,,Green ROI - Y,,,Orange ROI - X,,,Orange ROI - Y,,,Yellow ROI - X,,,Yellow ROI - Y,,,Pink ROI - X,,,Pink ROI - Y,,,Purple ROI - X,,,Purple ROI - Y,,,Red ROI - X,,,Red ROI - Y,,,Blue ROI - X,,,Blue ROI - Y,,,Green ROI - X,,,Green ROI - Y,,,Orange ROI - X,,,Orange ROI - Y,,,Yellow ROI - X,,,Yellow ROI - Y,,,Pink ROI - X,,,Pink ROI - Y,,,
Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,
Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,
202.8200,22.4532,,202.8200,11.0213,,202.8200,42.6274,,202.8200,15.1303,,202.8200,50.7839,,202.8200,35.0153,,202.8200,79.1876,,202.8200,22.4098,,202.8200,39.6072,,202.8200,17.4317,,202.8200,1319.1300,,202.8200,17.4317,,202.8200,1319.1300,,202.8200,84.5201,,202.8200,63.3721,,202.8200,18.8020,,202.8200,53.3453,,202.8200,24.0743,,202.8200,317.1195,,202.8200,36.9904,,202.8200,86.6803,,202.8200,17.1343,,202.8200,46.6442,,202.8200,5.5269,,202.8200,155.3344,,
202.9200,49.0118,,202.9200,15.4800,,202.9200,27.7115,,202.9200,14.9389,,202.9200,229.4817,,202.9200,6.4481,,202.9200,31.1581,,202.9200,4.9037,,202.9200,27.2192,,202.9200,16.7897,,202.9200,1413.5040,,202.9200,16.7897,,202.9200,1413.5040,,202.9200,78.5772,,202.9200,53.3072,,202.9200,3.3866,,202.9200,25.1970,,202.9200,9.4077,,202.9200,314.9758,,202.9200,40.2374,,202.9200,40.4128,,202.9200,4.4116,,202.9200,23.7529,,202.9200,7.2454,,202.9200,84.8699,,
203.0201,65.9328,,203.0201,12.8817,,203.0201,10.9113,,203.0201,15.4637,,203.0201,104.9813,,203.0201,39.3456,,203.0201,24.9330,,203.0201,2.8822,,203.0201,22.0562,,203.0201,36.7860,,203.0201,587.4548,,203.0201,36.7860,,203.0201,587.4548,,203.0201,34.7578,,203.0201,60.3676,,203.0201,23.6066,,203.0201,29.1102,,203.0201,19.1309,,203.0201,435.4659,,203.0201,54.1027,,203.0201,62.0888,,203.0201,14.3351,,203.0201,12.9988,,203.0201,40.7659,,203.0201,145.9269,,
203.1201,46.5772,,203.1201,14.2798,,203.1201,36.4280,,203.1201,19.8704,,203.1201,182.0261,,203.1201,84.3905,,203.1201,69.4741,,203.1201,20.6806,,203.1201,77.4544,,203.1201,15.5749,,203.1201,1269.8050,,203.1201,15.5749,,203.1201,1269.8050,,203.1201,88.8369,,203.1201,235.2050,,203.1201,26.0820,,203.1201,16.0512,,203.1201,17.5383,,203.1201,658.5699,,203.1201,36.6870,,203.1201,78.9792,,203.1201,18.6674,,203.1201,9.3072,,203.1201,24.4975,,203.1201,148.1589,,
203.2202,27.2934,,203.2202,14.0956,,203.2202,31.0957,,203.2202,25.6329,,203.2202,161.8832,,203.2202,35.0888,,203.2202,114.5960,,203.2202,21.5485,,203.2202,53.3695,,203.2202,12.3160,,203.2202,113.8899,,203.2202,12.3160,,203.2202,113.8899,,203.2202,130.7924,,203.2202,311.2036,,203.2202,12.3589,,203.2202,34.3370,,203.2202,17.9473,,203.2202,667.1473,,203.2202,58.5123,,203.2202,140.9863,,203.2202,10.1552,,203.2202,27.1374,,203.2202,38.5209,,203.2202,120.7103,,
203.3203,95.2990,,203.3203,16.3048,,203.3203,16.4591,,203.3203,21.2436,,203.3203,73.2211,,203.3203,87.9744,,203.3203,93.6127,,203.3203,23.3315,,203.3203,63.6424,,203.3203,13.7233,,203.3203,123.5686,,203.3203,13.7233,,203.3203,123.5686,,203.3203,63.2846,,203.3203,137.9155,,203.3203,12.4855,,203.3203,53.6721,,203.3203,35.9286,,203.3203,549.5850,,203.3203,67.0040,,203.3203,64.2449,,203.3203,13.1630,,203.3203,10.9033,,203.3203,36.0723,,203.3203,87.2572,,
203.4203,93.7209,,203.4203,12.9611,,203.4203,31.5128,,203.4203,12.1284,,203.4203,53.8762,,203.4203,114.9243,,203.4203,95.8161,,203.4203,22.2201,,203.4203,86.7055,,203.4203,26.8499,,203.4203,1084.8390,,203.4203,26.8499,,203.4203,1084.8390,,203.4203,14.0937,,203.4203,119.4639,,203.4203,6.0340,,203.4203,36.1990,,203.4203,12.9375,,203.4203,574.8668,,203.4203,33.1359,,203.4203,41.0328,,203.4203,9.4275,,203.4203,26.6958,,203.4203,39.3192,,203.4203,114.8242,,
203.5204,15.3803,,203.5204,11.9346,,203.5204,20.3032,,203.5204,32.1541,,203.5204,189.5805,,203.5204,120.2746,,203.5204,99.9405,,203.5204,10.6664,,203.5204,52.0932,,203.5204,43.6765,,203.5204,1195.0240,,203.5204,43.6765,,203.5204,1195.0240,,203.5204,20.6186,,203.5204,149.3549,,203.5204,3.0008,,203.5204,38.5888,,203.5204,19.9538,,203.5204,766.7156,,203.5204,32.7659,,203.5204,72.4520,,203.5204,7.2417,,203.5204,49.5641,,203.5204,9.6256,,203.5204,84.1866,,
203.6204,76.4001,,203.6204,8.9201,,203.6204,11.4565,,203.6204,21.0149,,203.6204,68.7852,,203.6204,110.8033,,203.6204,62.5822,,203.6204,13.0127,,203.6204,55.0141,,203.6204,22.4411,,203.6204,857.1110,,203.6204,22.4411,,203.6204,857.1110,,203.6204,57.3110,,203.6204,200.5515,,203.6204,6.1147,,203.6204,68.9604,,203.6204,22.7484,,203.6204,886.0009,,203.6204,46.9637,,203.6204,55.5752,,203.6204,24.3422,,203.6204,49.8514,,203.6204,51.3378,,203.6204,63.6778,,
203.7205,93.7701,,203.7205,7.0093,,203.7205,6.0839,,203.7205,29.1069,,203.7205,158.5089,,203.7205,76.0854,,203.7205,32.1063,,203.7205,31.0525,,203.7205,72.3752,,203.7205,13.6000,,203.7205,254.1499,,203.7205,13.6000,,203.7205,254.1499,,203.7205,79.7933,,203.7205,87.3260,,203.7205,8.9466,,203.7205,69.7061,,203.7205,6.4241,,203.7205,506.4322,,203.7205,40.1032,,203.7205,49.9532,,203.7205,28.6411,,203.7205,53.2693,,203.7205,45.6887,,203.7205,81.0963,,
203.8206,18.5195,,203.8206,8.3503,,203.8206,44.0363,,203.8206,23.3235,,203.8206,198.1031,,203.8206,53.6999,,203.8206,38.0181,,203.8206,17.2467,,203.8206,34.0092,,203.8206,30.2599,,203.8206,185.5800,,203.8206,30.2599,,203.8206,185.5800,,203.8206,47.6311,,203.8206,96.4423,,203.8206,3.8577,,203.8206,59.9374,,203.8206,10.0165,,203.8206,30.1569,,203.8206,33.2615,,203.8206,93.1194,,203.8206,19.8898,,203.8206,43.9376,,203.8206,26.5380,,203.8206,76.8504,,
203.9206,100.0601,,203.9206,8.3558,,203.9206,48.5125,,203.9206,33.3671,,203.9206,138.1247,,203.9206,29.5697,,203.9206,51.9184,,203.9206,11.3430,,203.9206,41.9534,,203.9206,27.4993,,203.9206,79.7060,,203.9206,27.4993,,203.9206,79.7060,,203.9206,34.0259,,203.9206,140.9870,,203.9206,9.6462,,203.9206,42.4376,,203.9206,23.0658,,203.9206,262.9409,,203.9206,43.4496,,203.9206,12.2316,,203.9206,10.1398,,203.9206,15.2978,,203.9206,10.4855,,203.9206,65.7368,,
204.0207,67.9014,,204.0207,8.2309,,204.0207,21.9937,,204.0207,42.5947,,204.0207,60.0239,,204.0207,47.4029,,204.0207,62.4932,,204.0207,12.4939,,204.0207,34.3219,,204.0207,35.9043,,204.0207,485.3585,,204.0207,35.9043,,204.0207,485.3585,,204.0207,23.5455,,204.0207,79.1667,,204.0207,15.9435,,204.0207,59.9595,,204.0207,23.6489,,204.0207,620.6286,,204.0207,33.5695,,204.0207,19.9790,,204.0207,23.0608,,204.0207,40.0845,,204.0207,23.5619,,204.0207,166.1518,,
204.1207,42.3508,,204.1207,17.2187,,204.1207,27.4634,,204.1207,19.5616,,204.1207,92.1392,,204.1207,35.8349,,204.1207,34.5587,,204.1207,5.3400,,204.1207,15.1839,,204.1207,45.4578,,204.1207,748.2313,,204.1207,45.4578,,204.1207,748.2313,,204.1207,72.5345,,204.1207,108.4879,,204.1207,21.2413,,204.1207,62.1761,,204.1207,0.7512,,204.1207,556.5294,,204.1207,34.2271,,204.1207,75.9984,,204.1207,22.7952,,204.1207,38.3093,,204.1207,33.1346,,204.1207,134.9277,,
204.2208,88.7478,,204.2208,9.5438,,204.2208,27.4150,,204.2208,2.3615,,204.2208,85.2198,,204.2208,56.5255,,204.2208,57.0418,,204.2208,7.6962,,204.2208,25.5664,,204.2208,29.9006,,204.2208,945.9815,,204.2208,29.9006,,204.2208,945.9815,,204.2208,72.8542,,204.2208,154.0195,,204.2208,26.8375,,204.2208,14.9691,,204.2208,10.3405,,204.2208,316.1355,,204.2208,47.6988,,204.2208,58.8245,,204.2208,9.5349,,204.2208,18.9435,,204.2208,38.5163,,204.2208,121.7777,,
204.3208,125.3228,,204.3208,11.4452,,204.3208,36.6183,,204.3208,20.1859,,204.3208,92.1635,,204.3208,66.0686,,204.3208,36.6016,,204.3208,6.3844,,204.3208,51.8586,,204.3208,24.8172,,204.3208,2036.9720,,204.3208,24.8172,,204.3208,2036.9720,,204.3208,87.3147,,204.3208,209.9803,,204.3208,29.0510,,204.3208,64.5576,,204.3208,11.3133,,204.3208,392.4284,,204.3208,26.4189,,204.3208,117.8523,,204.3208,20.4324,,204.3208,9.8127,,204.3208,27.0055,,204.3208,84.1719,,
204.4209,110.5294,,204.4209,13.2756,,204.4209,51.4230,,204.4209,11.0315,,204.4209,203.9483,,204.4209,59.9200,,204.4209,92.9438,,204.4209,17.9727,,204.4209,47.6733,,204.4209,8.8555,,204.4209,392.7367,,204.4209,8.8555,,204.4209,392.7367,,204.4209,104.3313,,204.4209,172.6946,,204.4209,28.3432,,204.4209,21.3474,,204.4209,9.0525,,204.4209,490.1255,,204.4209,32.4357,,204.4209,73.8229,,204.4209,33.1843,,204.4209,1.8793,,204.4209,17.5647,,204.4209,139.5839,,
204.5210,34.8325,,204.5210,14.4754,,204.5210,27.9221,,204.5210,8.8715,,204.5210,239.0350,,204.5210,13.1989,,204.5210,61.2825,,204.5210,6.2856,,204.5210,38.3203,,204.5210,24.9751,,204.5210,1381.6020,,204.5210,24.9751,,204.5210,1381.6020,,204.5210,74.1570,,204.5210,181.1241,,204.5210,23.0854,,204.5210,48.6866,,204.5210,20.5607,,204.5210,1256.8460,,204.5210,11.2389,,204.5210,43.4298,,204.5210,24.8231,,204.5210,24.5099,,204.5210,12.2654,,204.5210,77.1148,,
204.6210,4.9830,,204.6210,6.4834,,204.6210,15.7957,,204.6210,29.9563,,204.6210,298.8099,,204.6210,25.1742,,204.6210,39.0981,,204.6210,15.8517,,204.6210,49.7449,,204.6210,27.9048,,204.6210,1322.0190,,204.6210,27.9048,,204.6210,1322.0190,,204.6210,23.7180,,204.6210,210.1292,,204.6210,16.5293,,204.6210,48.8831,,204.6210,29.6331,,204.6210,865.0565,,204.6210,52.8886,,204.6210,81.5886,,204.6210,8.7067,,204.6210,39.4807,,204.6210,25.9017,,204.6210,132.1419,,
204.7211,65.1619,,204.7211,1.9532,,204.7211,21.1489,,204.7211,28.3230,,204.7211,212.3235,,204.7211,31.0555,,204.7211,82.4247,,204.7211,15.8284,,204.7211,58.7415,,204.7211,11.2022,,204.7211,1308.6350,,204.7211,11.2022,,204.7211,1308.6350,,204.7211,33.5373,,204.7211,170.0634,,204.7211,15.9664,,204.7211,59.1765,,204.7211,39.4262,,204.7211,230.9091,,204.7211,27.6264,,204.7211,100.2701,,204.7211,10.4100,,204.7211,37.4481,,204.7211,39.2565,,204.7211,227.7279,,
204.8211,107.4323,,204.8211,6.3134,,204.8211,44.1670,,204.8211,32.8696,,204.8211,56.9599,,204.8211,54.5199,,204.8211,53.3493,,204.8211,19.2995,,204.8211,40.6831,,204.8211,7.2837,,204.8211,1610.5200,,204.8211,7.2837,,204.8211,1610.5200,,204.8211,62.6025,,204.8211,164.9998,,204.8211,10.0032,,204.8211,88.7774,,204.8211,28.8346,,204.8211,201.6077,,204.8211,34.6509,,204.8211,118.9077,,204.8211,25.6557,,204.8211,46.6583,,204.8211,69.0839,,204.8211,100.5967,,
204.9212,91.2134,,204.9212,8.0895,,204.9212,65.2653,,204.9212,31.0894,,204.9212,186.9753,,204.9212,87.7363,,204.9212,46.8866,,204.9212,25.5310,,204.9212,47.3837,,204.9212,18.3630,,204.9212,1262.6370,,204.9212,18.3630,,204.9212,1262.6370,,204.9212,87.3225,,204.9212,180.2233,,204.9212,9.4203,,204.9212,109.2297,,204.9212,14.6662,,204.9212,309.3666,,204.9212,20.2560,,204.9212,103.4053,,204.9212,25.4437,,204.9212,67.1201,,204.9212,54.6680,,204.9212,107.7694,,
205.0213,37.5559,,205.0213,7.5800,,205.0213,40.1813,,205.0213,21.7753,,205.0213,186.0695,,205.0213,61.6104,,205.0213,124.4589,,205.0213,19.0575,,205.0213,41.3404,,205.0213,27.7024,,205.0213,379.8021,,205.0213,27.7024,,205.0213,379.8021,,205.0213,46.0072,,205.0213,155.0411,,205.0213,7.1292,,205.0213,58.7712,,205.0213,16.2017,,205.0213,327.2670,,205.0213,44.1175,,205.0213,51.9656,,205.0213,13.1498,,205.0213,32.5105,,205.0213,27.7707,,205.0213,144.0535,,
205.1213,40.0567,,205.1213,5.1400,,205.1213,22.0516,,205.1213,14.0235,,205.1213,117.2231,,205.1213,37.8306,,205.1213,111.2625,,205.1213,11.8898,,205.1213,81.0888,,205.1213,4.8165,,205.1213,327.5563,,205.1213,4.8165,,205.1213,327.5563,,205.1213,26.6769,,205.1213,151.9330,,205.1213,16.4696,,205.1213,8.4602,,205.1213,17.3402,,205.1213,616.0060,,205.1213,75.6019,,205.1213,78.2913,,205.1213,6.6291,,205.1213,7.6628,,205.1213,24.3857,,205.1213,91.6954,,
205.2214,47.4450,,205.2214,2.3221,,205.2214,23.2777,,205.2214,15.6011,,205.2214,56.8425,,205.2214,63.9717,,205.2214,64.1482,,205.2214,11.9326,,205.2214,103.5774,,205.2214,12.7826,,205.2214,1330.2080,,205.2214,12.7826,,205.2214,1330.2080,,205.2214,83.4687,,205.2214,233.9012,,205.2214,26.5528,,205.2214,30.8329,,205.2214,33.7070,,205.2214,590.1773,,205.2214,82.3063,,205.2214,159.9569,,205.2214,9.6039,,205.2214,8.6270,,205.2214,25.9349,,205.2214,90.5055,,
205.3214,13.3626,,205.3214,11.3411,,205.3214,29.3661,,205.3214,41.2340,,205.3214,147.9584,,205.3214,63.4206,,205.3214,33.0626,,205.3214,14.1489,,205.3214,54.7485,,205.3214,25.6917,,205.3214,1206.1370,,205.3214,25.6917,,205.3214,1206.1370,,205.3214,57.7466,,205.3214,218.4449,,205.3214,18.1718,,205.3214,31.6412,,205.3214,49.0644,,205.3214,366.1402,,205.3214,35.8337,,205.3214,107.6397,,205.3214,1.3603,,205.3214,19.7922,,205.3214,21.0719,,205.3214,56.8692,,
205.4215,5.7738,,205.4215,12.2226,,205.4215,47.4599,,205.4215,53.6501,,205.4215,247.4078,,205.4215,64.4245,,205.4215,13.5587,,205.4215,14.0437,,205.4215,78.8693,,205.4215,17.0299,,205.4215,334.5728,,205.4215,17.0299,,205.4215,334.5728,,205.4215,29.3355,,205.4215,129.3021,,205.4215,7.0302,,205.4215,59.2122,,205.4215,37.1372,,205.4215,817.1240,,205.4215,10.6536,,205.4215,53.4394,,205.4215,5.1095,,205.4215,51.8708,,205.4215,8.4002,,205.4215,91.1686,,
205.5216,17.9696,,205.5216,2.0323,,205.5216,76.9502,,205.5216,23.2945,,205.5216,148.8840,,205.5216,48.7629,,205.5216,69.6675,,205.5216,6.7628,,205.5216,72.2649,,205.5216,16.0047,,205.5216,897.6866,,205.5216,16.0047,,205.5216,897.6866,,205.5216,34.8808,,205.5216,21.2293,,205.5216,6.4152,,205.5216,38.6652,,205.5216,17.1092,,205.5216,72.7418,,205.5216,43.2007,,205.5216,50.0210,,205.5216,7.9413,,205.5216,30.1285,,205.5216,37.5411,,205.5216,84.6165,,
205.6216,20.6444,,205.6216,14.8842,,205.6216,71.8015,,205.6216,26.6613,,205.6216,129.4853,,205.6216,40.0954,,205.6216,92.1827,,205.6216,13.2966,,205.6216,21.4388,,205.6216,18.7348,,205.6216,1530.4140,,205.6216,18.7348,,205.6216,1530.4140,,205.6216,82.6491,,205.6216,109.6601,,205.6216,8.8430,,205.6216,67.6348,,205.6216,20.3793,,205.6216,516.6907,,205.6216,81.0588,,205.6216,52.2637,,205.6216,14.1218,,205.6216,25.2019,,205.6216,43.7591,,205.6216,68.5826,,
205.7217,56.1829,,205.7217,23.5463,,205.7217,85.6262,,205.7217,13.1867,,205.7217,146.5296,,205.7217,5.3555,,205.7217,43.3919,,205.7217,13.0554,,205.7217,68.6540,,205.7217,14.9918,,205.7217,1644.7830,,205.7217,14.9918,,205.7217,1644.7830,,205.7217,80.2018,,205.7217,167.3226,,205.7217,20.2104,,205.7217,82.5424,,205.7217,11.0540,,205.7217,230.2956,,205.7217,63.1995,,205.7217,32.3001,,205.7217,7.4160,,205.7217,38.9062,,205.7217,45.1837,,205.7217,22.6744,,
205.8217,41.1449,,205.8217,29.9353,,205.8217,65.7315,,205.8217,21.6719,,205.8217,141.9776,,205.8217,49.1240,,205.8217,34.1224,,205.8217,12.4281,,205.8217,43.1270,,205.8217,11.7039,,205.8217,947.9529,,205.8217,11.7039,,205.8217,947.9529,,205.8217,16.4541,,205.8217,110.2842,,205.8217,22.0949,,205.8217,69.5030,,205.8217,7.7272,,205.8217,733.6539,,205.8217,4.2107,,205.8217,8.7537,,205.8217,2.3744,,205.8217,36.0124,,205.8217,22.9033,,205.8217,89.6885,,
205.9218,12.2024,,205.9218,16.9375,,205.9218,41.9806,,205.9218,14.0115,,205.9218,102.3319,,205.9218,4.3418,,205.9218,31.2158,,205.9218,15.8885,,205.9218,57.0011,,205.9218,16.1186,,205.9218,416.8983,,205.9218,16.1186,,205.9218,416.8983,,205.9218,47.2196,,205.9218,157.4081,,205.9218,18.6149,,205.9218,47.0743,,205.9218,21.0356,,205.9218,787.0483,,205.9218,54.3080,,205.9218,5.4491,,205.9218,8.6984,,205.9218,38.3678,,205.9218,13.9884,,205.9218,91.5349,,
206.0219,38.3833,,206.0219,8.8604,,206.0219,38.0315,,206.0219,5.6056,,206.0219,126.1869,,206.0219,64.2212,,206.0219,88.0097,,206.0219,11.2045,,206.0219,31.7448,,206.0219,16.1677,,206.0219,549.3297,,206.0219,16.1677,,206.0219,549.3297,,206.0219,52.0730,,206.0219,153.6622,,206.0219,8.1026,,206.0219,45.9565,,206.0219,22.7100,,206.0219,214.4267,,206.0219,32.3191,,206.0219,24.8718,,206.0219,12.6848,,206.0219,60.6177,,206.0219,19.3861,,206.0219,75.9416,,
206.1219,84.7503,,206.1219,11.1867,,206.1219,23.8241,,206.1219,2.8950,,206.1219,86.1807,,206.1219,50.7218,,206.1219,84.5747,,206.1219,15.3272,,206.1219,45.4824,,206.1219,12.0470,,206.1219,587.8446,,206.1219,12.0470,,206.1219,587.8446,,206.1219,12.1398,,206.1219,87.6144,,206.1219,14.0456,,206.1219,28.7267,,206.1219,6.2159,,206.1219,1205.7630,,206.1219,5.1854,,206.1219,84.7328,,206.1219,15.9264,,206.1219,27.3729,,206.1219,3.7023,,206.1219,60.8755,,
206.2220,63.5532,,206.2220,10.2584,,206.2220,71.9378,,206.2220,13.4563,,206.2220,140.2024,,206.2220,56.6802,,206.2220,48.4109,,206.2220,2.2660,,206.2220,56.9678,,206.2220,12.2836,,206.2220,535.2569,,206.2220,12.2836,,206.2220,535.2569,,206.2220,24.0471,,206.2220,44.4120,,206.2220,16.3301,,206.2220,43.1564,,206.2220,31.3727,,206.2220,1608.6640,,206.2220,21.6038,,206.2220,113.2609,,206.2220,1.3807,,206.2220,26.9024,,206.2220,34.8899,,206.2220,109.0938,,
206.3220,14.1068,,206.3220,23.3022,,206.3220,59.8714,,206.3220,25.1637,,206.3220,25.1535,,206.3220,34.0790,,206.3220,52.9914,,206.3220,8.8815,,206.3220,89.4631,,206.3220,3.5230,,206.3220,1290.8240,,206.3220,3.5230,,206.3220,1290.8240,,206.3220,37.4881,,206.3220,29.3053,,206.3220,4.2197,,206.3220,50.8803,,206.3220,19.6769,,206.3220,565.2667,,206.3220,26.6928,,206.3220,82.2866,,206.3220,7.3158,,206.3220,30.0084,,206.3220,68.6522,,206.3220,198.2882,,
206.4221,29.8553,,206.4221,18.1468,,206.4221,24.9685,,206.4221,20.8373,,206.4221,133.3780,,206.4221,52.8063,,206.4221,100.9883,,206.4221,4.9703,,206.4221,85.4486,,206.4221,14.9685,,206.4221,611.2473,,206.4221,14.9685,,206.4221,611.2473,,206.4221,65.8391,,206.4221,43.9032,,206.4221,18.6827,,206.4221,64.0684,,206.4221,15.1826,,206.4221,646.6625,,206.4221,30.3989,,206.4221,23.1262,,206.4221,18.0281,,206.4221,36.2701,,206.4221,58.7725,,206.4221,140.7353,,
206.5222,38.2488,,206.5222,25.1542,,206.5222,8.9291,,206.5222,9.7545,,206.5222,17.8035,,206.5222,15.0971,,206.5222,89.3914,,206.5222,15.6537,,206.5222,55.0268,,206.5222,32.9354,,206.5222,1291.5130,,206.5222,32.9354,,206.5222,1291.5130,,206.5222,84.6507,,206.5222,118.8227,,206.5222,14.7550,,206.5222,50.2930,,206.5222,9.4298,,206.5222,702.7104,,206.5222,39.1796,,206.5222,31.3394,,206.5222,13.8289,,206.5222,31.1374,,206.5222,29.7471,,206.5222,96.3282,,
206.6222,54.1213,,206.6222,24.7503,,206.6222,17.0739,,206.6222,19.4671,,206.6222,113.6599,,206.6222,38.4347,,206.6222,54.8151,,206.6222,24.3442,,206.6222,42.4067,,206.6222,32.7136,,206.6222,1707.6160,,206.6222,32.7136,,206.6222,1707.6160,,206.6222,62.5201,,206.6222,127.0804,,206.6222,6.7214,,206.6222,29.8306,,206.6222,8.2260,,206.6222,1031.0510,,206.6222,49.8928,,206.6222,37.5773,,206.6222,4.4952,,206.6222,2.8552,,206.6222,11.2475,,206.6222,157.7239,,
206.7223,80.7311,,206.7223,10.4048,,206.7223,21.8239,,206.7223,19.2658,,206.7223,22.5381,,206.7223,64.9589,,206.7223,17.1920,,206.7223,14.8498,,206.7223,20.9179,,206.7223,29.7521,,206.7223,783.2185,,206.7223,29.7521,,206.7223,783.2185,,206.7223,84.2404,,206.7223,146.8266,,206.7223,12.3060,,206.7223,13.9957,,206.7223,25.7406,,206.7223,1240.2860,,206.7223,21.2702,,206.7223,90.0747,,206.7223,5.3303,,206.7223,27.6317,,206.7223,30.7116,,206.7223,315.7044,,
206.8223,97.2444,,206.8223,10.3125,,206.8223,47.8511,,206.8223,25.7999,,206.8223,28.3569,,206.8223,90.2240,,206.8223,20.1444,,206.8223,25.8581,,206.8223,12.7499,,206.8223,8.8730,,206.8223,302.4670,,206.8223,8.8730,,206.8223,302.4670,,206.8223,53.5394,,206.8223,57.5037,,206.8223,16.9198,,206.8223,59.9684,,206.8223,24.6247,,206.8223,644.2823,,206.8223,42.0835,,206.8223,155.4569,,206.8223,5.6928,,206.8223,43.7496,,206.8223,14.9414,,206.8223,141.5084,,
206.9224,78.7626,,206.9224,15.2427,,206.9224,40.8467,,206.9224,19.7624,,206.9224,22.6362,,206.9224,47.9671,,206.9224,90.6703,,206.9224,26.5663,,206.9224,7.4659,,206.9224,31.2431,,206.9224,355.5019,,206.9224,31.2431,,206.9224,355.5019,,206.9224,54.1655,,206.9224,214.4485,,206.9224,23.8167,,206.9224,29.6150,,206.9224,3.0710,,206.9224,1012.7690,,206.9224,25.0791,,206.9224,131.2338,,206.9224,18.8212,,206.9224,25.7388,,206.9224,13.4932,,206.9224,197.0293,,
207.0224,114.7162,,207.0224,17.1209,,207.0224,31.1115,,207.0224,23.0742,,207.0224,98.4089,,207.0224,24.9676,,207.0224,148.4211,,207.0224,11.3970,,207.0224,26.8857,,207.0224,33.1505,,207.0224,169.7313,,207.0224,33.1505,,207.0224,169.7313,,207.0224,85.6952,,207.0224,151.7385,,207.0224,24.6422,,207.0224,80.3640,,207.0224,6.9160,,207.0224,1123.7400,,207.0224,20.6374,,207.0224,51.7531,,207.0224,22.5601,,207.0224,45.8696,,207.0224,14.1840,,207.0224,236.5084,,
207.1225,145.1880,,207.1225,18.4696,,207.1225,21.1860,,207.1225,17.0713,,207.1225,172.0502,,207.1225,42.1598,,207.1225,83.5273,,207.1225,4.0083,,207.1225,16.6698,,207.1225,20.6628,,207.1225,822.1542,,207.1225,20.6628,,207.1225,822.1542,,207.1225,68.2610,,207.1225,37.4724,,207.1225,18.7037,,207.1225,95.1730,,207.1225,29.6493,,207.1225,794.2852,,207.1225,37.9844,,207.1225,17.3826,,207.1225,12.8365,,207.1225,56.4318,,207.1225,14.8377,,207.1225,60.7273,,
207.2226,46.6346,,207.2226,17.3097,,207.2226,5.0800,,207.2226,15.8622,,207.2226,187.3046,,207.2226,50.2097,,207.2226,30.3455,,207.2226,7.5343,,207.2226,25.2742,,207.2226,19.1228,,207.2226,296.4158,,207.2226,19.1228,,207.2226,296.4158,,207.2226,34.0136,,207.2226,96.5051,,207.2226,6.0545,,207.2226,30.2177,,207.2226,43.2958,,207.2226,242.5043,,207.2226,52.8986,,207.2226,34.9313,,207.2226,14.3453,,207.2226,8.4762,,207.2226,20.5372,,207.2226,140.4657,,
