Frequency (Hz),Red_X,Red_Y,Blue_X,Blue_Y,Green_X,Green_Y,Orange_X,Orange_Y,Yellow_X,Yellow_Y,Pink_X,Pink_Y,Purple_X,Red2_X,Red2_Y,Blue2_X,Green2_X,Orange2_X,Yellow2_X,Pink2_X
89.467,32.8456,153.5209,8.909,46.9885,17.1732,25.2309,5.9829,3.1925,33.096,169.2687,8.3738,52.5286,19.6359,25.557,97.479,17.5143,11.1632,27.3598,32.9964,26.3407
89.567,22.0434,112.3339,3.6934,47.2644,5.6544,27.8075,5.842,5.0247,30.1226,160.579,9.8778,50.4238,11.9171,23.0711,61.2441,15.5818,11.7581,9.8882,72.0963,13.8278
89.6671,3.2332,30.9042,8.3362,13.5609,21.1944,63.1995,8.4266,3.2089,35.2894,173.8947,9.3537,41.1735,24.1275,17.6625,107.762,23.8687,18.7304,18.525,73.0278,27.4306
89.7672,10.1179,58.7103,8.4271,38.7888,20.0913,36.5688,4.3625,5.2779,24.349,104.3472,11.674,65.6152,30.1058,15.8369,78.6277,24.4578,5.8756,8.0208,59.1952,28.9061
89.8673,18.5635,112.794,11.4804,53.1629,17.5776,11.1953,3.2306,4.5079,5.3175,36.0407,17.9895,86.7194,11.6365,31.4822,87.3179,5.1038,4.1243,15.9971,58.4218,25.3049
89.9673,15.3131,103.3783,15.8719,50.2971,16.2615,28.8331,5.5877,4.3969,18.6072,63.0544,19.2222,77.0313,14.6894,43.9222,110.892,16.5884,13.995,16.7192,57.9054,57.0326
90.0674,7.1578,71.1831,15.2207,43.1475,9.0607,32.1749,7.1325,5.1716,25.7864,112.1788,11.3628,44.1334,9.1573,28.6972,199.2518,38.7011,24.7343,11.7353,45.5362,53.5614
90.1675,18.0399,102.5544,6.6796,25.3299,5.4721,39.7508,9.6454,3.5442,33.4476,167.0273,7.9324,15.2052,3.8405,4.9545,205.0635,59.5595,21.3046,7.0564,45.0167,37.9453
90.2676,11.6276,58.3763,1.797,11.9491,13.6156,58.8817,10.8773,2.6349,29.7008,162.7655,13.9766,42.644,8.9548,14.1385,127.1489,42.3999,10.7059,16.7473,38.1156,13.9709
90.3676,18.3363,110.8891,6.3954,10.8667,30.8809,87.7952,8.8769,2.8155,25.642,145.8759,8.0508,24.5264,12.8378,18.6936,57.465,18.8875,4.3854,18.7631,52.8461,21.6182
90.4677,24.0517,201.7547,10.1696,34.8555,21.4843,56.2671,2.7116,3.2702,34.1204,167.9311,2.4568,19.8339,24.7401,23.9504,180.2442,8.9956,5.8559,12.7895,38.4811,12.9532
90.5678,10.1466,103.8989,6.7932,27.7347,7.8714,5.8427,4.9512,3.3737,59.6904,259.2553,8.2986,25.826,25.2839,17.5416,187.0003,30.5571,5.8955,12.7504,11.4876,28.1141
90.6679,14.5892,63.7653,6.4987,21.4088,8.7774,6.7278,5.9371,2.8093,59.0838,256.2473,17.1723,77.0869,2.3107,1.2562,103.3758,27.8075,11.6632,9.1011,16.6885,13.7432
90.7679,26.3815,132.5198,4.2224,38.8297,14.8207,34.4704,7.9942,1.3214,43.7956,188.559,25.1769,115.4491,16.9565,11.7018,48.8342,2.9408,6.4043,27.1305,27.4327,36.6485
90.868,10.8127,78.214,2.7352,41.7985,14.6756,32.8842,6.9059,2.8616,33.5775,149.4063,11.6776,68.7201,19.7494,27.2947,193.3104,23.5444,18.4903,40.7091,25.9534,36.2232
90.9681,9.5288,57.7733,2.9983,46.044,18.0142,53.0098,6.6099,5.9605,39.269,182.3416,14.5281,76.0384,37.2998,9.7014,285.7193,25.6885,4.6468,32.3686,34.6466,23.5308
91.0682,10.4761,93.1614,1.2589,23.5215,7.6628,34.3191,9.7493,3.4786,27.533,106.657,12.7745,85.2883,26.9815,14.5909,106.485,3.4594,6.086,16.9401,47.2333,31.8046
91.1682,14.6835,149.2229,6.4953,29.6034,14.6051,29.4914,7.7943,1.5699,10.1991,26.5483,2.2491,37.0531,11.007,19.2197,88.3932,15.7707,10.0051,5.4306,32.3256,26.4084
91.2683,10.5043,107.5495,4.85,21.3218,16.9349,33.5331,1.4324,4.7917,16.7156,78.9633,14.6872,66.7685,23.0914,18.696,126.7573,8.6006,15.9627,20.4855,52.5935,36.4539
91.3684,12.9646,31.1642,6.3291,32.995,19.4425,50.4283,4.4846,4.1921,33.3838,151.4072,24.1799,108.7562,14.784,10.7146,153.4479,23.9643,20.93,4.8242,45.1355,28.3659
91.4685,21.0857,90.5237,9.5047,49.1794,19.8094,46.7365,0.749,3.0915,35.5009,129.8348,29.5075,133.618,14.0067,32.0592,180.6847,3.3743,21.7356,11.2735,28.8744,32.2042
91.5685,10.0409,64.7044,4.0966,23.136,5.2052,13.2315,4.5399,2.0163,29.2655,116.8447,14.285,62.0861,15.8501,42.7255,148.57,37.8232,18.0352,3.4162,52.5253,45.3
91.6686,15.3643,64.7273,4.8011,20.8412,14.2392,42.7587,2.0756,1.1534,29.4124,149.7448,1.4865,20.767,19.4683,38.8379,101.4049,31.1206,19.1213,4.6999,55.4104,28.9739
91.7687,12.8043,75.4914,6.6861,39.7115,3.6573,42.5952,2.619,2.4788,18.7693,92.0583,7.5885,43.4143,26.2678,27.775,195.002,7.3112,22.8092,11.3202,34.2964,15.821
91.8688,7.0892,76.3709,0.3044,12.967,10.2605,52.8259,2.4459,1.6831,26.5343,98.2596,9.3436,36.6824,6.1366,20.5527,125.2801,19.9996,15.7227,24.74,18.2155,13.1576
91.9688,1.0062,51.1894,2.523,3.7993,11.8975,59.2194,0.4403,1.8237,29.8294,121.5041,13.105,59.3607,11.0249,14.2874,36.7091,23.0429,4.3449,40.0176,28.0333,24.4414
92.0689,7.5257,42.4293,7.6182,28.9742,7.4931,29.8409,2.8561,3.0689,21.9374,74.2908,15.6059,78.1295,21.7698,4.6102,139.256,27.3099,6.7667,40.8473,13.3022,2.4646
92.169,4.1252,23.8745,7.7035,24.252,25.6101,57.6319,3.0489,1.303,19.9919,70.3302,29.7875,148.9407,31.3991,6.0134,173.9653,22.5347,9.4101,20.2955,39.4222,12.1151
92.2691,8.684,35.9757,6.6558,15.9898,27.5455,91.3409,3.2744,4.2391,19.4436,89.2317,15.3278,89.6097,26.637,10.9538,147.881,22.0034,3.8628,17.6947,41.7259,10.2497
92.3691,12.9924,86.3924,4.8488,30.3412,27.3731,80.7546,4.4033,5.0089,9.735,65.871,5.9025,29.5031,32.9192,23.7937,51.5013,19.409,5.6824,14.9405,18.5256,15.2022
92.4692,12.7873,76.5257,5.2073,14.9413,11.9518,29.0858,3.3744,1.9868,29.6509,150.0089,9.9272,57.3049,12.4686,28.04,182.0468,26.5668,7.3631,8.3024,22.921,35.4968
92.5693,12.8936,55.2686,7.7057,18.9062,19.2456,48.9035,1.5413,6.2531,30.4522,139.0227,11.1781,59.0883,21.3062,26.824,170.8181,31.351,11.2505,4.3508,48.0911,43.4659
92.6694,10.1023,36.2578,4.8081,16.5528,29.9442,109.6153,4.8476,5.6857,17.7556,89.5502,9.497,42.0568,34.8555,14.3228,151.9997,16.2838,15.5891,4.7469,37.8846,29.7677
92.7694,5.3893,20.2695,7.3707,19.626,17.9366,71.9342,7.6319,0.5781,28.804,149.3611,15.7883,45.7491,24.5938,4.2038,237.6809,11.2806,14.5522,8.7887,26.4556,22.5724
92.8695,8.2444,76.8797,11.9737,25.6996,8.5158,24.9891,7.4898,2.9244,23.0465,110.3419,13.9373,108.3679,7.0174,12.0628,121.8423,18.0353,10.8774,8.5817,22.1718,26.4823
92.9696,6.1326,100.8242,8.6657,33.9257,11.4577,38.4743,6.5154,1.2288,11.5146,56.2432,21.8989,141.3618,7.4166,8.7397,77.8307,15.6287,8.6808,2.3008,10.5415,75.8029
93.0697,3.6716,66.276,7.8789,41.3743,18.3922,34.3158,7.5685,0.6929,2.0518,23.4837,6.2049,45.1629,2.5933,10.0685,197.9684,13.2033,6.7349,4.3115,5.1954,81.4202
93.1697,7.4617,11.6412,7.9841,22.7387,19.948,38.9332,6.1252,1.0434,9.4709,60.453,12.0023,67.3109,9.2431,20.5456,194.9989,16.9445,1.7022,4.6206,18.3153,44.2321
93.2698,14.6361,85.696,7.7639,10.1234,3.9185,0.916,2.0899,0.2491,18.1331,80.0151,18.0695,100.7492,9.0627,28.0663,135.5259,20.6917,9.645,4.9702,21.9777,42.4302
93.3699,13.1664,85.985,6.0803,9.3743,10.6809,37.6698,6.0202,0.9357,18.7882,62.3082,16.2521,74.6797,21.3102,29.465,97.0165,4.0122,6.3718,12.0843,15.1648,33.3347
93.47,10.6672,57.8297,2.4104,26.2407,14.9178,60.6279,6.2091,2.7495,8.6638,12.7373,11.1354,50.9855,13.5521,17.6527,53.1094,13.7579,18.3327,11.5336,25.9715,19.912
93.57,11.4562,52.5964,1.2524,39.7065,10.6903,48.6757,4.2297,2.5862,11.7484,69.9552,6.0483,26.4552,6.6417,16.3073,57.4747,17.6291,21.2114,7.2536,40.8172,22.2999
93.6701,5.672,20.7934,3.0453,39.3578,4.8018,23.6914,5.1776,5.4668,18.0983,92.0519,11.0084,54.4325,6.6152,15.2166,74.3066,21.4513,10.2306,7.5077,43.7045,48.1972
93.7702,14.5156,33.5419,7.236,49.9235,14.3596,52.1734,0.7583,3.3982,21.8835,117.4173,29.783,140.6709,15.9845,8.1896,79.1431,43.8656,9.2231,6.3035,51.5087,40.194
93.8703,11.3031,38.5436,11.3748,56.2861,35.1725,105.5987,8.4303,2.9906,9.5148,59.1596,42.1154,199.0468,23.7059,24.7675,47.1653,19.3834,13.7985,8.2742,31.6969,33.3941
93.9703,3.0549,24.8353,5.6118,34.7447,13.7805,47.7295,13.5282,1.7783,17.1068,99.6041,27.9139,142.9122,25.6389,27.9281,18.0714,12.095,11.0979,5.8276,17.8681,12.2517
94.0704,3.7859,22.1005,6.0724,20.0922,18.6526,51.9623,11.4254,4.6784,34.3624,193.2338,23.7319,124.452,20.7152,29.8084,35.4773,19.2771,7.6696,2.8212,18.351,51.6105
94.1705,11.9669,68.0174,11.8028,41.1807,14.4694,48.349,6.0373,4.211,44.128,242.8434,26.7328,105.8496,18.3195,33.6622,96.3663,24.2338,8.7035,10.5336,22.7457,86.0337
94.2706,10.8851,53.7112,9.2824,46.3714,27.5284,78.9765,3.7925,0.7611,32.6958,177.093,19.5525,67.4448,16.2668,34.2995,177.9491,16.424,15.3343,15.5666,29.6113,77.7528
94.3706,0.8488,24.506,5.3989,23.7528,12.6576,39.5512,3.5474,3.575,23.9489,113.9116,21.0221,86.9016,17.524,38.4691,203.0704,44.0957,8.8152,9.3628,47.5765,34.9397
94.4707,5.4073,40.7663,3.6393,13.2785,13.7504,46.1582,0.6282,2.5697,22.7273,71.4601,18.8948,73.3697,19.543,30.5085,168.8026,49.4096,7.2689,18.0915,40.8649,19.7913
94.5708,9.6678,84.3069,7.1265,32.4296,19.0656,39.3814,2.9643,4.6832,21.2443,98.9261,12.2227,60.7867,20.809,16.4154,31.3209,24.4735,5.9177,17.1095,59.8999,46.7074
94.6709,11.3302,98.2162,6.724,26.1749,24.8118,66.3748,3.2491,4.7126,7.1484,40.6181,2.5469,14.9147,10.6277,12.1782,156.3334,22.4829,5.83,10.1428,33.5439,35.6937
94.7709,10.4107,39.3391,5.6788,1.5715,13.5706,31.0487,4.0264,2.3314,15.5878,79.0561,5.3578,24.3915,8.1408,10.6247,212.499,17.9794,8.5585,13.1434,7.5992,34.7338
94.871,14.2643,79.3338,5.6195,40.3623,26.5531,71.4399,5.4251,3.9065,10.5499,49.1788,24.8702,86.4042,15.9293,8.6179,192.4267,35.1243,7.8752,8.8516,16.0181,25.0562
94.9711,11.2027,32.2968,9.5472,32.2627,12.2095,36.0223,5.316,4.7259,14.2006,81.8183,24.7972,98.4139,14.0544,37.8779,171.1937,25.5155,9.3819,9.2969,14.3282,20.8265
95.0712,15.5971,52.239,5.2733,7.1768,25.7465,59.2918,5.3061,2.2274,30.2157,135.6755,24.4547,113.4041,15.0966,37.7434,77.6802,22.5742,4.9001,9.1359,14.8053,39.3507
95.1712,12.7574,50.9897,7.6257,16.4661,14.3818,27.3827,1.0598,1.7093,21.7618,71.3638,3.0946,8.1125,23.0819,26.2599,13.4378,14.1674,14.2167,21.7132,28.3273,62.903
95.2713,11.2676,48.7688,8.3809,22.3924,11.1081,11.4049,3.8361,2.7697,29.9514,104.2024,15.57,67.4101,21.3682,12.1838,34.742,29.9629,7.3897,30.6466,34.8348,36.5617
95.3714,9.922,37.5366,3.257,8.3206,10.6724,12.3405,1.4143,4.2942,36.1663,175.9467,11.2308,84.027,14.6644,31.5221,144.347,10.5358,6.1394,23.4397,44.3678,51.2777
95.4715,12.8319,49.2085,4.2019,41.5796,27.6341,78.1241,5.0324,3.8712,45.2903,195.893,16.8604,116.5151,10.5009,31.4291,112.9469,23.3138,10.0284,8.0834,60.4349,33.7884
95.5715,8.6603,86.131,5.807,37.0626,22.1388,63.4139,6.5556,1.9156,50.832,195.8873,14.6681,90.3766,10.8394,27.9421,68.161,35.9615,6.8049,26.694,42.3914,21.791
95.6716,20.8517,121.4789,8.5047,17.5958,16.2853,56.2892,2.2262,1.6126,34.7343,138.6004,9.2928,68.1399,14.4594,29.5093,66.7704,20.302,13.7551,16.202,38.6146,39.8938
95.7717,12.9098,84.7242,13.743,28.736,23.4295,71.6118,7.9349,3.4847,9.0843,54.7145,15.1616,103.5627,1.6751,21.8713,31.1497,10.1683,13.7094,9.2826,71.1339,39.9584
95.8718,12.444,41.6529,5.6444,35.1636,12.8443,28.1031,7.6034,1.6671,16.7428,80.5779,11.4363,65.3961,5.3143,23.6615,36.4869,15.9906,4.4052,11.3275,66.9834,12.9686
95.9718,8.3609,16.2622,7.7215,33.3666,12.7515,44.5351,0.6406,2.3141,13.5762,55.0095,4.0955,9.7281,4.9909,12.497,94.3384,40.5984,6.9917,24.9079,38.2895,6.5995
96.0719,9.0809,28.3463,5.0288,24.1905,8.7604,31.9565,3.217,3.7226,33.8443,141.0793,10.2322,9.2955,8.9435,20.7796,122.0967,38.9356,10.0052,31.1724,53.806,18.4795
96.172,6.9071,25.5913,6.692,35.082,13.3962,37.8925,5.5033,5.4308,29.3045,132.2326,19.7915,68.7004,6.2517,8.1523,211.2994,32.6113,9.3093,30.7657,57.3562,14.2264
96.2721,8.3055,64.4509,5.6835,34.2255,10.2954,27.9139,11.799,5.5016,14.2296,83.5052,8.7099,60.283,21.5289,11.8963,330.9982,30.8778,4.8734,25.9101,33.4071,31.8117
96.3721,13.2863,90.9114,10.9234,45.5011,13.1054,23.2854,9.5438,2.3076,15.0106,81.8041,22.0002,87.2318,13.9684,32.5804,300.1124,38.8729,5.9756,22.4,21.3629,45.9957
96.4722,9.0736,55.4569,12.9241,30.1985,28.595,79.6878,1.3614,2.6876,9.2251,40.9126,27.0196,145.0706,5.8153,38.5334,205.3399,46.7716,7.9634,6.3014,21.402,20.8672
96.5723,6.0392,24.1783,2.2939,10.293,26.7344,86.1387,4.2384,4.1062,4.7693,34.8282,2.3977,52.3577,19.2507,33.0457,93.9518,54.017,15.2315,13.3413,43.7788,4.7786
96.6724,4.9908,17.3882,2.3896,25.8994,12.1068,34.0877,1.1876,3.1697,23.4013,113.5008,6.7904,23.6306,13.716,48.0436,88.8466,37.7441,17.9223,23.651,28.9147,30.3849
96.7724,1.0304,27.8246,11.915,60.6791,6.6773,25.0221,1.176,2.1591,37.7109,184.6125,14.6252,62.3594,20.983,37.0021,161.8783,13.4761,12.284,15.5056,59.6474,2.6462
96.8725,19.0201,113.3444,9.8112,40.0165,9.4739,18.1787,2.3427,4.1472,47.2646,225.6874,12.8329,49.4275,30.2227,8.8034,99.6094,24.8879,8.5936,10.3247,38.5886,23.0305
96.9726,11.65,57.7064,8.6632,31.5096,9.3811,37.0758,3.1975,4.0151,27.4868,133.8834,1.1866,24.8864,6.2955,16.4919,132.1965,26.0436,13.9859,27.7274,11.5825,27.627
97.0727,23.9713,114.4395,10.13,39.8466,18.9092,60.3902,1.0058,0.8376,23.6615,97.5814,8.9391,33.5687,30.9402,33.19,111.1953,30.9222,14.3887,16.4786,19.4681,43.0498
97.1727,5.7211,26.8269,13.0932,31.0898,18.1278,36.1327,1.7046,1.2899,49.1369,189.6224,10.4987,35.7721,22.6705,17.8114,111.5858,31.5399,3.4767,7.8914,31.884,27.1953
97.2728,20.9886,99.6389,12.6828,47.432,20.8289,54.5815,3.1701,1.0376,47.066,189.1806,8.304,29.1879,19.5021,14.7712,202.4985,24.7557,6.4229,13.6352,55.5153,13.3668
97.3729,12.9072,48.6603,7.3386,30.6834,17.4958,60.707,1.0751,1.9335,28.1641,113.4511,9.1029,27.4792,7.9341,0.6115,162.1805,25.2344,11.5786,13.5161,36.3684,39.214
97.473,10.5304,50.6658,5.801,35.6884,14.6102,57.8094,1.7032,2.0079,9.4188,20.8663,12.6809,34.9164,16.5581,14.7974,133.4966,34.1861,7.3824,19.6568,52.6066,51.8318
97.573,12.0182,66.0944,12.929,44.0833,5.2245,23.0067,5.223,2.1052,26.5998,136.8656,27.9653,122.2255,12.9185,16.3083,91.1843,29.1252,16.5471,7.988,65.7682,45.6892
97.6731,3.5953,22.9856,12.4384,28.3699,18.8145,49.469,7.4966,5.1043,37.1667,180.2016,27.1286,105.8663,5.6263,17.1628,85.1404,7.637,23.7937,22.2929,54.0738,54.2173
97.7732,15.5002,62.234,14.3997,43.3357,13.7387,28.248,1.1549,5.5537,17.3299,107.5353,2.5189,31.3686,3.1407,12.5786,59.3677,22.4754,18.7002,24.6227,61.8358,61.4007
97.8733,15.5409,62.5238,4.9034,16.6265,16.7654,39.7135,7.9713,3.2166,14.4867,91.1005,23.4158,118.2838,14.5188,19.3899,105.8729,25.6451,5.546,11.1155,38.3336,39.8298
97.9733,5.9075,62.7774,5.9675,31.4823,27.7369,76.359,5.3593,6.2174,33.8931,157.9254,17.9972,86.4063,22.8059,24.4923,142.6862,15.6128,2.932,6.828,25.8854,9.4616
98.0734,8.0833,64.4824,6.2136,41.552,16.9524,33.5091,1.5954,3.3438,38.51,155.6706,6.8182,28.1181,6.6274,11.7055,41.7982,20.1462,6.3397,7.6465,39.3392,15.306
98.1735,14.718,55.5052,10.759,39.7436,9.2999,26.0503,1.5635,2.1096,26.4421,95.3062,7.9903,27.295,11.2726,6.527,39.973,43.3436,13.5275,11.4412,18.5239,40.8769
98.2736,8.8145,66.1614,9.3323,31.1005,8.4115,11.6123,3.4511,4.4641,20.5455,79.3775,11.9048,46.0152,7.593,8.6254,55.9924,40.8248,10.279,15.6096,14.4585,47.0994
98.3736,15.5098,95.2196,3.033,9.8533,5.3619,31.8947,5.8735,5.7356,12.4129,39.8661,16.0171,71.5303,7.6519,17.0162,6.6545,27.4977,11.0497,20.1786,32.9653,49.1744
98.4737,20.7979,92.7034,6.8699,13.7537,25.1939,66.6422,7.6389,4.2429,8.2982,54.2074,13.9361,42.4991,14.6871,28.1103,91.2429,23.9921,10.259,10.9134,23.9813,57.296
98.5738,15.5651,75.9191,8.1275,21.4276,29.7321,77.737,5.5062,0.4134,4.5572,27.6146,3.822,33.1945,6.1472,14.3587,130.0363,21.4315,5.6729,8.0623,37.6806,50.3874
98.6739,6.8182,37.0298,11.0666,23.532,21.1142,73.3012,1.1944,3.6968,25.1123,122.458,8.0547,70.1028,1.9027,9.5986,175.3791,12.4206,5.9554,17.2825,20.3264,47.3257
98.7739,16.1177,61.0498,9.9386,31.6544,8.3567,42.2926,2.4024,2.6853,13.2032,83.1817,16.8364,125.5001,9.7463,4.9031,67.1421,12.3101,7.6857,20.7598,22.2014,34.0483
98.874,16.8721,77.2954,2.901,31.9464,19.1129,65.0132,5.469,5.9906,19.2174,55.6769,24.2324,142.1992,6.0647,9.2419,67.9612,21.9345,6.9563,7.1278,19.6887,33.5424
98.9741,13.2344,55.4995,3.1593,34.241,18.3875,60.3371,5.257,6.1819,30.4815,116.3943,22.4233,128.0221,7.367,22.7175,53.7698,27.8488,7.2178,18.3144,20.5172,24.9888
99.0742,7.0709,63.7577,7.1414,42.8943,14.2899,13.9005,4.1763,2.7297,24.016,109.6829,20.2215,104.5786,14.5887,13.2518,111.2202,33.6934,4.6973,11.5452,26.6336,18.4857
99.1742,12.4148,56.4614,14.0942,48.1141,10.2338,26.1801,9.2396,0.5118,11.1714,52.8623,11.5307,77.1497,20.1164,4.7253,74.9735,35.6651,9.829,13.8528,3.4995,32.5509
99.2743,11.5927,56.176,13.4681,34.969,8.2991,46.1628,9.1939,3.2159,25.5898,94.2817,14.9557,70.2405,21.1625,15.3997,83.5273,38.552,12.0459,25.4907,18.0281,67.0916
99.3744,11.3426,73.9295,6.1121,23.8319,20.3295,55.9534,5.247,1.928,21.8806,90.732,22.7212,97.7847,13.2082,18.2228,149.5589,35.2241,5.4429,15.1889,37.6834,42.9251
99.4745,11.8006,108.6411,6.7092,49.243,14.9358,29.9248,2.9354,3.5684,20.1546,83.146,12.3458,59.0242,12.595,22.7516,36.6908,14.3645,11.6611,17.3966,36.242,80.0509
99.5745,4.1984,70.6435,12.1117,64.4258,5.4502,9.3374,1.5101,4.0812,30.167,137.1854,7.9614,30.4934,25.9111,18.4095,71.5565,33.3153,4.721,22.8052,31.8231,85.7974
99.6746,4.6283,48.0781,17.5388,52.4701,9.4348,15.5873,2.0813,3.6006,44.1885,219.484,4.1257,41.8688,21.1947,7.7901,54.6288,53.3954,15.6216,18.3423,35.8783,65.0326
99.7747,8.2861,45.1711,17.9767,42.8706,17.1814,46.7828,2.6041,4.2619,34.5755,186.577,14.1683,74.7814,17.3559,19.7638,142.2173,38.6406,19.5733,11.0683,24.7756,26.5487
99.8748,11.1304,54.4573,14.2592,36.9833,22.507,56.9646,4.6591,2.9716,10.7181,52.6011,17.6291,84.0498,17.9691,31.678,50.5978,15.4504,9.2738,19.0656,26.1389,47.459
99.9748,19.0836,103.6453,5.9526,15.3491,22.8673,55.6688,6.4347,2.4135,2.8745,27.7429,13.7861,78.7572,15.7677,25.1369,103.7697,32.8236,1.8938,12.3759,32.8573,42.127
100.0749,11.0603,92.6297,2.6665,13.2049,19.1795,40.87,3.6852,2.4756,11.5173,84.4711,6.0255,60.3275,9.9415,20.4546,169.7848,37.5147,1.5311,6.3695,24.347,58.5396
100.175,7.0257,76.6666,2.882,14.8888,30.2541,84.4599,5.4818,2.1077,16.6119,77.533,7.9563,29.6946,25.0175,21.312,117.1578,18.3287,8.1587,8.2636,27.3328,58.7824
100.2751,5.9352,64.9715,1.8779,17.3353,28.107,90.3688,5.7532,1.1785,20.5306,108.1875,3.2795,5.0996,18.2343,31.561,86.8813,11.5485,12.2747,10.4791,31.763,28.2136
100.3751,3.7091,57.7642,6.0356,6.4185,21.8956,75.5974,2.4248,2.6031,3.9184,13.9562,5.9509,28.3669,15.2586,14.9713,17.0464,17.1721,9.5377,19.7163,44.4398,47.0386
100.4752,14.0312,95.9081,13.7622,52.5704,25.2831,58.9798,6.6262,2.8879,24.4465,83.2046,10.3276,48.449,25.8252,25.7313,53.2343,23.0777,3.7156,1.2789,48.5831,11.4625
100.5753,9.1065,66.0025,10.8343,48.4036,16.3357,25.6246,4.483,2.0863,34.6189,125.3352,7.6738,52.5439,25.5817,16.3489,36.6299,22.7077,3.8177,19.2226,30.7679,52.0676
100.6754,9.1896,90.8776,8.564,39.7482,22.6219,64.6786,3.7978,0.9976,18.9032,67.8282,12.3827,27.8852,17.6993,10.1319,26.3923,16.911,2.3082,9.3812,14.217,23.8358
100.7754,14.1318,111.8924,4.4237,34.2767,20.2064,57.1368,2.6696,0.6953,10.2091,57.9003,18.1287,79.1898,10.1809,17.0418,86.9767,12.2741,7.5531,19.7988,49.9753,13.1537
100.8755,8.4598,62.0467,7.4152,30.2289,10.8773,15.8511,2.7916,3.2344,29.6364,144.9826,24.0028,130.3768,4.9118,13.6225,68.4062,26.8366,3.9805,29.7387,45.9979,45.6707
100.9756,6.1951,12.6585,4.4424,20.0786,20.6723,48.8338,3.2136,4.2497,32.0045,148.366,7.4387,45.0848,15.5238,10.0273,115.8474,22.5903,5.8538,27.5705,15.0571,61.7602
101.0757,14.1712,33.1896,2.8039,23.1811,24.2149,56.9885,3.9906,1.6998,29.9517,131.1412,35.4966,172.6255,9.4466,13.6068,170.8295,11.1501,4.8216,22.5884,32.5377,31.8052
101.1757,14.5788,63.1104,2.2103,13.3189,18.4205,68.7274,3.7381,2.7412,16.4632,57.2469,31.8759,147.4772,4.2038,7.2079,118.8972,20.1544,2.1028,28.4749,58.7079,7.9573
101.2758,14.9078,90.3449,9.1247,21.6939,43.7581,128.8836,2.319,2.5436,20.7055,76.6133,8.8518,62.0885,13.53,24.9819,78.4592,32.5431,9.0443,9.3695,33.7402,14.106
101.3759,12.3249,19.0073,4.7933,11.3588,40.1451,111.4934,5.0107,4.842,36.2711,164.9827,16.9925,91.0416,31.5704,7.5377,88.4042,31.4785,7.9531,8.7165,28.4309,21.8164
101.476,16.4197,101.4791,7.5482,35.9912,20.6918,72.185,4.9193,5.5211,37.071,167.5572,18.1985,95.5408,18.9532,33.1372,22.6046,18.0618,7.1192,7.0706,21.4883,15.9528
101.576,6.0488,45.5175,2.9362,13.4185,14.6843,43.1404,3.1849,3.8953,15.5141,85.1912,13.7246,69.4813,13.5401,24.5542,99.2249,18.2527,4.6807,5.6624,27.5032,20.2741
101.6761,4.4796,51.5761,5.5953,33.3874,13.2918,34.653,0.8058,2.9227,10.3766,61.4302,8.5496,34.2215,12.7077,18.7066,21.8827,15.0772,9.1475,11.843,16.7252,46.5301
101.7762,8.4853,48.2374,1.271,22.677,31.0449,83.2075,6.2995,1.0522,25.1346,135.861,15.1446,72.2761,3.0012,23.4339,124.3019,33.2163,13.2025,3.5237,41.904,20.1151
101.8763,4.8161,4.2855,7.1886,19.1718,14.5857,35.3866,11.2542,2.4476,34.337,196.638,5.1028,18.78,6.0237,5.2407,82.6476,45.3077,11.2259,5.6778,30.2024,33.4256
101.9763,7.4975,36.4356,7.6185,25.6343,10.2161,45.1014,9.499,5.052,23.1227,134.2392,18.6214,73.704,6.3,7.954,89.32,41.1601,4.1553,21.2451,41.7384,41.4509
102.0764,4.1666,30.6627,8.3658,42.8673,11.4193,37.6144,5.735,5.5986,15.1551,71.0249,20.5551,77.4799,18.1639,8.6169,95.6433,36.9823,8.3684,19.6321,54.3972,30.2157
102.1765,20.9442,92.9615,14.5978,51.1939,4.8986,24.9385,3.7482,6.0356,15.8958,45.5972,6.6358,38.8221,21.3047,8.7347,165.856,47.5967,15.0203,4.5034,48.0743,50.2551
102.2766,24.0176,114.6385,13.2009,33.5587,12.1584,39.4697,3.6708,3.8967,23.2212,96.7103,16.7237,71.4592,17.9257,13.3798,89.6631,54.3561,6.1297,7.1086,42.7393,81.8092
102.3766,5.3636,34.6042,10.602,46.0835,6.2911,11.5675,8.6714,3.7783,18.6721,88.8971,17.409,84.3293,11.9971,9.3346,43.4671,29.4103,11.0402,3.1899,32.8694,87.9347
102.4767,1.6571,11.231,8.7419,50.8599,10.5562,47.4713,9.8803,4.0756,4.6774,24.6257,12.2325,64.2993,16.0426,28.5187,58.1587,13.314,18.9123,5.8585,11.5729,72.8955
102.5768,6.2135,5.7533,5.8937,44.0466,20.7864,60.0269,4.1412,2.0759,4.5457,17.8671,20.1943,94.5725,13.5346,23.4217,91.9946,31.9356,11.1995,6.6627,51.809,51.0582
102.6769,9.7767,14.4317,3.7646,35.7099,13.1291,27.5258,2.2993,1.4513,14.6334,57.9229,16.2133,68.881,13.5903,10.4949,149.4681,37.1434,4.7328,9.7273,61.042,55.0852
102.7769,6.8657,25.5665,7.0923,36.4025,11.4674,31.4028,3.6342,0.837,10.4934,56.4111,7.3731,34.6727,14.0687,13.8922,209.1307,43.5561,12.9927,11.5435,33.4752,27.9412
